School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
St. Vincent,-12.38,-14.22,-26.6,250,260,257
Scott City,-11.87,-14.76,-26.62,244,264,258
Crest Ridge,-12.77,-13.84,-26.62,255,257,259
Lockwood with Golden City,-12.39,-14.25,-26.64,251,262,260
University City,-13.26,-14.49,-27.75,257,263,261
St. Paul Lutheran (Concordia),-16.14,-11.71,-27.84,271,249,262
North Platte,-13.34,-14.84,-28.18,260,265,263
Appleton City with Montrose,-11.8,-16.74,-28.53,243,275,264
Clark County,-14.85,-14.2,-29.05,269,259,265
Southeast,-21.78,-7.31,-29.1,287,226,266
Windsor (Imperial),-5.06,-24.44,-29.5,191,300,267
Central (Springfield),-13.31,-16.26,-29.56,259,274,268
Houston,-14.08,-16.17,-30.24,265,273,269
Drexel with Miami (Amoret),-14.06,-16.88,-30.94,264,276,270
Affton,-16.87,-14.08,-30.95,275,258,271
Archie,-19.31,-11.84,-31.15,282,250,272
Cabool,-16.37,-15.0,-31.37,273,266,273
Seckman,-20.29,-12.09,-32.38,284,251,274
Princeton with Mercer,-12.9,-19.6,-32.5,256,285,275
West Platte,-17.3,-15.32,-32.62,276,268,276
Adrian,-23.34,-9.67,-33.01,291,236,277
Marionville,-20.16,-13.73,-33.89,283,256,278
Winfield,-6.22,-27.99,-34.2,202,310,279
Pacific,-12.01,-22.22,-34.22,246,292,280
Warsaw,-14.54,-20.45,-34.99,266,288,281
East (Kansas City),-18.34,-18.53,-36.87,280,282,282
Milan,-28.1,-9.41,-37.51,309,233,283
Jasper,-24.36,-13.41,-37.76,296,255,284
Cuba,-12.33,-25.48,-37.81,248,304,285
Central (New Madrid County),-8.71,-30.51,-39.21,224,313,286
Cleveland NJROTC,-21.37,-18.73,-40.1,286,283,287
Sweet Springs with Malta Bend,-24.85,-15.97,-40.82,299,272,288
Van Horn,-20.41,-21.1,-41.5,285,290,289
Knob Noster,-24.5,-17.66,-42.16,297,279,290
Windsor,-25.06,-17.33,-42.39,300,278,291
Salisbury,-25.76,-16.95,-42.71,303,277,292
Highland,-17.35,-25.55,-42.91,277,305,293
Paris,-23.01,-19.96,-42.97,290,287,294
Tipton,-22.23,-21.6,-43.83,289,291,295
Chaffee,-15.88,-28.2,-44.08,270,311,296
Sumner,-25.13,-19.81,-44.94,301,286,297
Schuyler County,-23.68,-22.82,-46.49,293,293,298
Herculaneum,-26.08,-20.99,-47.07,305,289,299
Rich Hill with Hume,-23.48,-23.96,-47.43,292,296,300
Wright City,-25.85,-23.18,-49.03,304,294,301
Lift for Life Academy Charter,-31.06,-18.96,-50.02,315,284,302
